Cosecha	Cliente	Marca	Cupo	Total_Promociones	Prom_Duracion_dd	Total_Duracion_dd	Maxima_Duracion_dd	Minima_Duracion_dd	MinFecha_Desde	MaxFecha_Desde	Total_Promo_Ejecutadas	Prom_Duracion_Ejecutadas_dd	Total_Duracion_Ejecutadas_dd	Maxima_Duracion_Ejecutadas_dd	Minima_Duracion_Ejecutadas_dd	MinFecha_Ejecutadas_Desde	MaxFecha_Ejecutadas_Desde	Total_Promociones_Prev	Prom_Duracion_dd_Prev	Total_Duracion_dd_Prev	Maxima_Duracion_dd_Prev	Minima_Duracion_dd_Prev	MinFecha_Desde_Prev	MaxFecha_Desde_Prev	Total_Promo_Ejecutadas_Prev	Prom_Duracion_Ejecutadas_dd_Prev	Total_Duracion_Ejecutadas_dd_Prev	Maxima_Duracion_Ejecutadas_dd_Prev	Minima_Duracion_Ejecutadas_dd_Prev	MinFecha_Ejecutadas_Desde_Prev	MaxFecha_Ejecutadas_Desde_Prev	FechaAltaCliente	Region	Gerencia	SubCanal	TipoPoblacion	Estrato	EF	Antiguedad_Cliente_dd	NroVecesCompra	Total_Net_Revenue	Total_Net_Volumen	Total_Dcto	Max_Net_Revenue	Max_Net_Volumen	Max_Dcto	Min_Net_Revenue	Min_Net_Volumen	Min_Dcto	Total_Net_Revenue_Clase_Envase_1	Total_Net_Volumen_Clase_Envase_1	Total_Net_Dscto_Clase_Envase_1	Total_Net_Revenue_Clase_Envase_2	Total_Net_Volumen_Clase_Envase_2	Total_Net_Dscto_Clase_Envase_2	Total_Net_Revenue_Clase_Envase_3	Total_Net_Volumen_Clase_Envase_3	Total_Net_Dscto_Clase_Envase_3	Total_Net_Revenue_Clase_SegmentoPrecio_1	Total_Net_Volumen_Clase_SegmentoPrecio_1	Total_Net_Dscto_Clase_SegmentoPrecio_1	Total_Net_Revenue_Clase_SegmentoPrecio_2	Total_Net_Volumen_Clase_SegmentoPrecio_2	Total_Net_Dscto_Clase_SegmentoPrecio_2	Total_Net_Revenue_Clase_SegmentoPrecio_3	Total_Net_Volumen_Clase_SegmentoPrecio_3	Total_Net_Dscto_Clase_SegmentoPrecio_3	Total_Net_Revenue_Clase_SegmentoPrecio_4	Total_Net_Volumen_Clase_SegmentoPrecio_4	Total_Net_Dscto_Clase_SegmentoPrecio_4	UltimoAñoMesVenta	Ultimo_Total_Net_Revenue	Ultimo_Total_Net_Volumen	Ultimo_Total_Dcto	Ultimo_Total_Net_Revenue_Clase_Envase_1	Ultimo_Total_Net_Volumen_Clase_Envase_1	Ultimo_Total_Net_Dscto_Clase_Envase_1	Ultimo_Total_Net_Revenue_Clase_Envase_2	Ultimo_Total_Net_Volumen_Clase_Envase_2	Ultimo_Total_Net_Dscto_Clase_Envase_2	Ultimo_Total_Net_Revenue_Clase_Envase_3	Ultimo_Total_Net_Volumen_Clase_Envase_3	Ultimo_Total_Net_Dscto_Clase_Envase_3	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_4	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_4	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_4
201808	8488	40	16	2	11	22	14	8	12/08/2018	31/08/2018	2	11	22	14	8	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	16/09/2015	3	10	16	2	2	0	1080	7	5870128.07	19.42	-452709.84	1309385.05	4.25	-42000	422506.85	1.52	-109898.11	0	0	0	5870128.07	19.42	-452709.84	0	0	0	5870128.07	19.42	-452709.84	0	0	0	0	0	0	0	0	0	201807	987443	3	-52084	0	0	0	987443	3	-52084	0	0	0	987443	3	-52084	0	0	0	0	0	0	0	0	0
201808	853	40	16	2	4	8	6	2	12/08/2018	29/08/2018	1	6	6	6	0	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	13/09/2009	5	29	18	2	1	1	3272	7	988142.93	3.33	-96384.01	214846.65	0.74	0	83230.23	0.33	-26648.33	0	0	0	988142.93	3.33	-96384.01	0	0	0	988142.93	3.33	-96384.01	0	0	0	0	0	0	0	0	0	201807	156178	1	-26648	0	0	0	156178	1	-26648	0	0	0	156178	1	-26648	0	0	0	0	0	0	0	0	0
201808	8552	40	16	1	17	17	17	17	13/08/2018	13/08/2018	1	17	17	17	17	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	3/10/2015	1	20	16	1	1	1	1045	7	1490676.66	4.83	-61094.84	361217.94	1.13	0	98142.03	0.3	-28637.85	0	0	0	1490676.66	4.83	-61094.84	0	0	0	1490676.66	4.83	-61094.84	0	0	0	0	0	0	0	0	0	201807	248376	1	-11494	0	0	0	248376	1	-11494	0	0	0	248376	1	-11494	0	0	0	0	0	0	0	0	0
201808	8557	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	3/10/2015	5	17	6	2	2	0	1061	7	1146398.76	3.64	-4356.53	256789.18	0.8	0	75528.65	0.24	-4356.53	0	0	0	1146398.76	3.64	-4356.53	0	0	0	1146398.76	3.64	-4356.53	0	0	0	0	0	0	0	0	0	201807	155217	1	-4357	0	0	0	155217	1	-4357	0	0	0	155217	1	-4357	0	0	0	0	0	0	0	0	0
201808	8561	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	5/10/2015	3	9	12	2	3	1	1061	7	2415006.78	7.64	-62466.74	435051.74	1.37	0	232820.14	0.71	-24000	0	0	0	2415006.78	7.64	-62466.74	0	0	0	2415006.78	7.64	-62466.74	0	0	0	0	0	0	0	0	0	201807	330616	1	-6179	0	0	0	330616	1	-6179	0	0	0	330616	1	-6179	0	0	0	0	0	0	0	0	0
201808	8565	40	16	1	18	18	18	18	13/08/2018	13/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	6/10/2015	3	28	15	1	1	1	1042	6	1272438.48	4.14	-16006.38	275018.79	0.89	0	124896.78	0.59	-16006.38	0	0	0	1272438.48	4.14	-16006.38	0	0	0	1272438.48	4.14	-16006.38	0	0	0	0	0	0	0	0	0	201807	230911	1	0	0	0	0	230911	1	0	0	0	0	230911	1	0	0	0	0	0	0	0	0	0	0
201808	8567	40	16	2	6	12	10	2	13/08/2018	29/08/2018	1	10	10	10	0	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	6/10/2015	5	11	9	2	3	1	1058	7	399419.81	1.34	-21235.2	75870.2	0.24	0	9649.15	0.06	-9450	0	0	0	399419.81	1.34	-21235.2	0	0	0	399419.81	1.34	-21235.2	0	0	0	0	0	0	0	0	0	201807	72514	0	-3485	0	0	0	72514	0	-3485	0	0	0	72514	0	-3485	0	0	0	0	0	0	0	0	0
201808	859	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	13/09/2009	5	19	9	2	2	0	3272	4	85476.39	0.27	-648.42	38536.81	0.12	0	9496.28	0.03	-648.42	0	0	0	85476.39	0.27	-648.42	0	0	0	85476.39	0.27	-648.42	0	0	0	0	0	0	0	0	0	201807	18993	0	0	0	0	0	18993	0	0	0	0	0	18993	0	0	0	0	0	0	0	0	0	0	0
201808	8630	40	16	1	9	9	9	9	12/08/2018	12/08/2018	1	9	9	9	9	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/10/2015	3	8	15	2	1	0	1020	7	3533949.3	11.42	-121573.18	583311.51	1.9	0	368176.13	1.15	-48000	0	0	0	3533949.3	11.42	-121573.18	0	0	0	3533949.3	11.42	-121573.18	0	0	0	0	0	0	0	0	0	201807	548173	2	-21783	0	0	0	548173	2	-21783	0	0	0	548173	2	-21783	0	0	0	0	0	0	0	0	0
201808	8636	40	16	1	18	18	18	18	13/08/2018	13/08/2018	1	18	18	18	18	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	28/10/2015	1	16	12	2	2	0	1020	7	1568389.97	4.82	-3958.41	288638.77	0.89	0	176655.65	0.53	-3050.91	0	0	0	1568389.97	4.82	-3958.41	0	0	0	1568389.97	4.82	-3958.41	0	0	0	0	0	0	0	0	0	201807	288639	1	0	0	0	0	288639	1	0	0	0	0	288639	1	0	0	0	0	0	0	0	0	0	0
201808	8654	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	2/11/2015	3	7	15	2	3	1	1033	7	1111543.62	3.52	-13076.67	410631.77	1.28	0	28648.73	0.09	-7471.59	0	0	0	1111543.62	3.52	-13076.67	0	0	0	1111543.62	3.52	-13076.67	0	0	0	0	0	0	0	0	0	201807	104459	0	0	0	0	0	104459	0	0	0	0	0	104459	0	0	0	0	0	0	0	0	0	0	0
201808	8656	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	2/11/2015	5	12	18	2	3	0	1031	7	574941.13	1.82	-15049.11	163119.39	0.53	0	29442.61	0.09	-10147.08	0	0	0	574941.13	1.82	-15049.11	0	0	0	574941.13	1.82	-15049.11	0	0	0	0	0	0	0	0	0	201807	74225	0	-2768	0	0	0	74225	0	-2768	0	0	0	74225	0	-2768	0	0	0	0	0	0	0	0	0
201808	868	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	13/09/2009	5	19	12	1	1	1	3272	7	7138369.76	22.14	-21109.03	1570272.48	4.75	0	713748.96	2.38	-21109.03	0	0	0	7138369.76	22.14	-21109.03	0	0	0	7138369.76	22.14	-21109.03	0	0	0	0	0	0	0	0	0	201807	769703	2	0	0	0	0	769703	2	0	0	0	0	769703	2	0	0	0	0	0	0	0	0	0	0
201808	8758	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	1/12/2015	1	5	18	2	3	1	985	7	593725.08	2.04	-65154.56	125076.79	0.39	0	54405.87	0.21	-29510.06	0	0	0	593725.08	2.04	-65154.56	0	0	0	593725.08	2.04	-65154.56	0	0	0	0	0	0	0	0	0	201807	103477	0	-21600	0	0	0	103477	0	-21600	0	0	0	103477	0	-21600	0	0	0	0	0	0	0	0	0
201808	8759	40	16	2	3.5	7	5	2	13/08/2018	29/08/2018	1	5	5	5	0	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	1/12/2015	5	11	9	2	2	0	1002	7	313164.55	1.02	-8135.56	73418.58	0.24	0	17702.97	0.06	-2595.58	0	0	0	313164.55	1.02	-8135.56	0	0	0	313164.55	1.02	-8135.56	0	0	0	0	0	0	0	0	0	201807	36257	0	-1743	0	0	0	36257	0	-1743	0	0	0	36257	0	-1743	0	0	0	0	0	0	0	0	0
201808	8832	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	28/12/2015	1	16	15	2	1	0	958	7	3329057.09	11.19	-228498.46	616434.96	1.99	0	340016.19	1.23	-60501.21	0	0	0	3329057.09	11.19	-228498.46	0	0	0	3329057.09	11.19	-228498.46	0	0	0	0	0	0	0	0	0	201807	555299	2	-43322	0	0	0	555299	2	-43322	0	0	0	555299	2	-43322	0	0	0	0	0	0	0	0	0
201808	8837	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	2/01/2016	1	5	12	2	2	1	953	7	2810104.19	10.16	-412250.7	490710.15	1.68	0	337728.99	1.28	-120000	0	0	0	2810104.19	10.16	-412250.7	0	0	0	2810104.19	10.16	-412250.7	0	0	0	0	0	0	0	0	0	201807	397088	2	-94372	0	0	0	397088	2	-94372	0	0	0	397088	2	-94372	0	0	0	0	0	0	0	0	0
201808	886	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/09/2009	5	19	15	2	3	1	3271	6	171842.16	0.54	0	38536.81	0.12	0	19099.15	0.06	0	0	0	0	171842.16	0.54	0	0	0	0	171842.16	0.54	0	0	0	0	0	0	0	0	0	0	201807	28489	0	0	0	0	0	28489	0	0	0	0	0	28489	0	0	0	0	0	0	0	0	0	0	0
201808	8863	40	16	2	10	20	14	6	12/08/2018	31/08/2018	2	10	20	14	6	12/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	10/01/2016	3	10	12	2	2	1	964	7	7521761.58	24.47	-356767.39	1499319.63	4.9	0	754363.21	2.67	-120756.29	0	0	0	7521761.58	24.47	-356767.39	0	0	0	7521761.58	24.47	-356767.39	0	0	0	0	0	0	0	0	0	201807	1116004	4	-87374	0	0	0	1116004	4	-87374	0	0	0	1116004	4	-87374	0	0	0	0	0	0	0	0	0
201808	9010	40	16	1	18	18	18	18	13/08/2018	13/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	22/02/2016	3	9	10	2	2	0	903	7	1023980.66	3.29	-34914.28	224158.24	0.77	0	47747.88	0.15	-22428.75	0	0	0	1023980.66	3.29	-34914.28	0	0	0	1023980.66	3.29	-34914.28	0	0	0	0	0	0	0	0	0	201807	180429	1	0	0	0	0	180429	1	0	0	0	0	180429	1	0	0	0	0	0	0	0	0	0	0
201808	902	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/09/2009	5	17	15	2	2	1	3271	7	657141.71	2.07	-5945.13	123451.65	0.39	0	56827.61	0.18	-5227.84	0	0	0	657141.71	2.07	-5945.13	0	0	0	657141.71	2.07	-5945.13	0	0	0	0	0	0	0	0	0	201807	99274	0	-5228	0	0	0	99274	0	-5228	0	0	0	99274	0	-5228	0	0	0	0	0	0	0	0	0
201808	9025	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	1/03/2016	3	9	16	2	1	0	913	5	3293417.99	10.66	-163499.87	1504356.37	4.84	0	29442.61	0.09	-64442.67	0	0	0	3293417.99	10.66	-163499.87	0	0	0	3293417.99	10.66	-163499.87	0	0	0	0	0	0	0	0	0	201807	1504356	5	-64443	0	0	0	1504356	5	-64443	0	0	0	1504356	5	-64443	0	0	0	0	0	0	0	0	0
201808	9060	39	20	1	9	9	9	9	12/08/2018	12/08/2018	1	9	9	9	9	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	9/03/2016	1	23	9	2	3	1	886	7	1462892.31	5.58	-314688.16	568420.49	2.05	0	11707.83	0.12	-75000	0	0	0	1462892.31	5.58	-314688.16	0	0	0	1462892.31	5.58	-314688.16	0	0	0	0	0	0	0	0	0	201807	234879	1	-50423	0	0	0	234879	1	-50423	0	0	0	234879	1	-50423	0	0	0	0	0	0	0	0	0
201808	9098	40	16	1	19	19	19	19	12/08/2018	12/08/2018	1	19	19	19	19	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	22/03/2016	3	30	9	1	2	0	873	7	3610489	13.21	-617005.05	1146470.16	3.53	0	103573.79	1.24	-379959.92	0	0	0	3610489	13.21	-617005.05	0	0	0	3610489	13.21	-617005.05	0	0	0	0	0	0	0	0	0	201807	410297	2	-82285	0	0	0	410297	2	-82285	0	0	0	410297	2	-82285	0	0	0	0	0	0	0	0	0
201808	911	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/09/2009	5	19	16	1	2	1	3271	7	989968.2	3.05	0	196284.06	0.59	0	67349.04	0.21	0	0	0	0	989968.2	3.05	0	0	0	0	989968.2	3.05	0	0	0	0	0	0	0	0	0	0	201807	96213	0	0	0	0	0	96213	0	0	0	0	0	96213	0	0	0	0	0	0	0	0	0	0	0
201808	9114	40	16	1	19	19	19	19	12/08/2018	12/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	23/03/2016	3	28	15	1	4	0	872	7	2573306.95	9.53	-473535.4	600181.29	2.23	0	50501.93	0.35	-116036.91	0	0	0	2573306.95	9.53	-473535.4	0	0	0	2573306.95	9.53	-473535.4	0	0	0	0	0	0	0	0	0	201807	573241	2	-73105	0	0	0	573241	2	-73105	0	0	0	573241	2	-73105	0	0	0	0	0	0	0	0	0
201808	9129	40	16	1	7	7	7	7	13/08/2018	13/08/2018	1	7	7	7	7	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	28/03/2016	3	9	6	2	2	1	868	7	1826259.11	5.88	-35060.23	423904.93	1.31	0	95495.76	0.3	-25267.88	0	0	0	1826259.11	5.88	-35060.23	0	0	0	1826259.11	5.88	-35060.23	0	0	0	0	0	0	0	0	0	201807	336115	1	-25268	0	0	0	336115	1	-25268	0	0	0	336115	1	-25268	0	0	0	0	0	0	0	0	0
201808	914	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/09/2009	5	17	9	2	2	1	3271	7	871356.89	2.77	-16905.55	210090.67	0.65	0	28235.75	0.09	-8451.67	0	0	0	871356.89	2.77	-16905.55	0	0	0	871356.89	2.77	-16905.55	0	0	0	0	0	0	0	0	0	201807	119995	0	-3485	0	0	0	119995	0	-3485	0	0	0	119995	0	-3485	0	0	0	0	0	0	0	0	0
201808	9151	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	3/04/2016	5	17	9	2	1	0	878	7	502937.69	1.59	-2101.25	105045.34	0.33	0	37985.12	0.12	-1742.61	0	0	0	502937.69	1.59	-2101.25	0	0	0	502937.69	1.59	-2101.25	0	0	0	0	0	0	0	0	0	201807	55249	0	-1743	0	0	0	55249	0	-1743	0	0	0	55249	0	-1743	0	0	0	0	0	0	0	0	0
201808	9153	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	3/04/2016	5	33	12	2	3	1	878	7	1287441.96	4.04	-17531.92	357939.71	1.13	0	67349.04	0.21	-15000	0	0	0	1287441.96	4.04	-17531.92	0	0	0	1287441.96	4.04	-17531.92	0	0	0	0	0	0	0	0	0	201807	67349	0	0	0	0	0	67349	0	0	0	0	0	67349	0	0	0	0	0	0	0	0	0	0	0
201808	917	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/09/2009	5	17	9	2	2	0	3271	7	262152.57	0.87	-13766.64	65754.77	0.24	0	9634.2	0.03	-13142.36	0	0	0	262152.57	0.87	-13766.64	0	0	0	262152.57	0.87	-13766.64	0	0	0	0	0	0	0	0	0	201807	18993	0	0	0	0	0	18993	0	0	0	0	0	18993	0	0	0	0	0	0	0	0	0	0	0
201808	9234	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	24/04/2016	5	31	6	2	2	1	857	2	47456.39	0.15	0	37985.12	0.12	0	9471.27	0.03	0	0	0	0	47456.39	0.15	0	0	0	0	47456.39	0.15	0	0	0	0	0	0	0	0	0	0	201806	37985	0	0	0	0	0	37985	0	0	0	0	0	37985	0	0	0	0	0	0	0	0	0	0	0
201808	9249	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/04/2016	5	11	12	2	2	1	854	7	894855.52	2.98	-59735.9	189860.16	0.59	0	62142.03	0.3	-36000	0	0	0	894855.52	2.98	-59735.9	0	0	0	894855.52	2.98	-59735.9	0	0	0	0	0	0	0	0	0	201807	149386	1	-13600	0	0	0	149386	1	-13600	0	0	0	149386	1	-13600	0	0	0	0	0	0	0	0	0
201808	9251	40	16	2	16.5	33	19	14	12/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	2/05/2016	3	9	12	2	2	1	851	7	3252610.69	10.39	-139024.35	743102.42	2.41	0	166841.45	0.5	-39009.67	0	0	0	3252610.69	10.39	-139024.35	0	0	0	3252610.69	10.39	-139024.35	0	0	0	0	0	0	0	0	0	201807	465352	2	-25543	0	0	0	465352	2	-25543	0	0	0	465352	2	-25543	0	0	0	0	0	0	0	0	0
201808	928	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/09/2009	5	17	18	2	2	1	3271	7	528207.36	1.68	-14145.95	100580.99	0.33	0	38893.81	0.12	-5296.66	0	0	0	528207.36	1.68	-14145.95	0	0	0	528207.36	1.68	-14145.95	0	0	0	0	0	0	0	0	0	201807	100581	0	-5297	0	0	0	100581	0	-5297	0	0	0	100581	0	-5297	0	0	0	0	0	0	0	0	0
201808	932	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/09/2009	5	17	15	1	2	0	3271	6	1021370.89	3.3	-36235.32	220180.71	0.71	0	134878.84	0.42	-12198.29	0	0	0	1021370.89	3.3	-36235.32	0	0	0	1021370.89	3.3	-36235.32	0	0	0	0	0	0	0	0	0	201807	180895	1	-9106	0	0	0	180895	1	-9106	0	0	0	180895	1	-9106	0	0	0	0	0	0	0	0	0
201808	9366	39	20	1	19	19	19	19	12/08/2018	12/08/2018	1	19	19	19	19	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	25/05/2016	1	18	15	2	2	1	809	8	724627.35	2.51	-81256.57	140195.42	0.45	0	8084.56	0.02	-50316	8084.56	0.02	0	716542.79	2.49	-81256.57	0	0	0	724627.35	2.51	-81256.57	0	0	0	0	0	0	0	0	0	201807	123452	0	0	0	0	0	123452	0	0	0	0	0	123452	0	0	0	0	0	0	0	0	0	0	0
201808	9369	40	16	1	14	14	14	14	13/08/2018	13/08/2018	1	14	14	14	14	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	26/05/2016	1	20	9	2	3	1	809	7	493626.18	1.66	-37037.41	134878.84	0.42	0	33262.31	0.11	-14442.62	0	0	0	493626.18	1.66	-37037.41	0	0	0	493626.18	1.66	-37037.41	0	0	0	0	0	0	0	0	0	201807	33262	0	-3485	0	0	0	33262	0	-3485	0	0	0	33262	0	-3485	0	0	0	0	0	0	0	0	0
201808	9393	40	16	1	5	5	5	5	15/08/2018	15/08/2018	1	5	5	5	5	15/08/2018	15/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	2/06/2016	3	7	12	2	2	1	804	7	1309675.6	4.14	-50541.53	274797.68	0.83	0	48106.46	0.15	-43677.06	0	0	0	1309675.6	4.14	-50541.53	0	0	0	1309675.6	4.14	-50541.53	0	0	0	0	0	0	0	0	0	201807	187592	1	-43677	0	0	0	187592	1	-43677	0	0	0	187592	1	-43677	0	0	0	0	0	0	0	0	0
201808	9417	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	7/06/2016	3	28	9	1	2	1	796	7	1380032.5	4.42	-44699.66	385368.12	1.19	0	113730.27	0.36	-36000	0	0	0	1380032.5	4.42	-44699.66	0	0	0	1380032.5	4.42	-44699.66	0	0	0	0	0	0	0	0	0	201807	218414	1	0	0	0	0	218414	1	0	0	0	0	218414	1	0	0	0	0	0	0	0	0	0	0
201808	9462	39	20	1	5	5	5	5	13/08/2018	13/08/2018	1	5	5	5	5	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	20/06/2016	1	18	6	2	3	1	784	7	6136109.68	20.2	-262197.85	1290328.96	4.16	0	461893.89	1.49	-96011.25	0	0	0	6136109.68	20.2	-262197.85	0	0	0	6136109.68	20.2	-262197.85	0	0	0	0	0	0	0	0	0	201807	1234255	4	-96011	0	0	0	1234255	4	-96011	0	0	0	1234255	4	-96011	0	0	0	0	0	0	0	0	0
201808	9496	40	16	1	14	14	14	14	31/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	28/06/2016	5	33	12	1	2	1	794	7	484412.49	1.52	-11746.75	225726.67	0.68	0	9621.29	0.03	-11493.56	0	0	0	484412.49	1.52	-11746.75	0	0	0	484412.49	1.52	-11746.75	0	0	0	0	0	0	0	0	0	201807	9621	0	0	0	0	0	9621	0	0	0	0	0	9621	0	0	0	0	0	0	0	0	0	0	0
201808	9525	40	16	2	16	32	18	14	13/08/2018	31/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	5/07/2016	3	24	12	1	2	1	787	7	1691554.93	5.57	-104700.78	270633.5	0.92	0	196284.06	0.59	-39793.34	0	0	0	1691554.93	5.57	-104700.78	0	0	0	1691554.93	5.57	-104700.78	0	0	0	0	0	0	0	0	0	201807	268090	1	-20719	0	0	0	268090	1	-20719	0	0	0	268090	1	-20719	0	0	0	0	0	0	0	0	0
201808	9526	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	5/07/2016	3	28	12	2	4	1	787	7	4312102	13.87	-193949.24	1609529.29	4.87	0	296352.16	1.01	-70970.73	0	0	0	4312102	13.87	-193949.24	0	0	0	4312102	13.87	-193949.24	0	0	0	0	0	0	0	0	0	201807	432958	1	0	0	0	0	432958	1	0	0	0	0	432958	1	0	0	0	0	0	0	0	0	0	0
